year,ranking,title,artist,lyrics,song_url,producers,writers,label,released_on,tags,month,In English,Pop,Rap,R&B,Electro-Pop,Rock,usa,year_month
2018,75,Sky Walker,Miguel featuring Travis Scott,"[Intro: Miguel]
Quick to dead the bull like a matador
Quick to dead the bull like a matador
Bull, bull, bull like a matador
Quick to dead the bull like a matador
[Chorus: Miguel]
Cap and a stem, catch a wave on us (splish)
Take a shot, make a friend, just enjoy the moment
I'm Luke Skywalkin' on these haters (splish)
Celebrate every day like a birthday
Good things come to those that wait up (splish)
But don't wait to jump in too long
Don't sleep, you gotta stay up (splish)
Don't, don't sleep, you gotta stay up
Yeah, yeah, yeah
[Verse 1: Miguel]
I'm outstandin' so I stand out (stand out)
Got more babes than a bathhouse
Top Gun, on my Tom Cruise
I play for keeps and I don't lose
You're gonna love it 'cause you're cool as a breeze (cool as a breeze)
So pick a poison, yeah I got what you need (got what you need)
Nonchalant got the green on rotation all night
We gon' keep it psychedelic like a...",https://genius.com/miguel-sky-walker-lyrics,"['Happy Perez', 'Rogét Chahayed', 'Miguel']","['Travis Scott', 'Happy Perez', 'Rogét Chahayed', 'Miguel']","['RCA Records', 'ByStorm Entertainment']","August 25, 2017","['USA', 'R&B', 'Alternative R&B', 'Soul Pop', 'Pop', 'Soundtrack', 'Rap', 'Texas Rap', 'In English', 'Electronic']",8,1,1,1,1,0,0,1,2018-08
2018,76,Marry Me,Thomas Rhett,"[Verse 1]
She wants to get married, she wants it perfect
She wants her granddaddy preachin' the service
And she wants magnolias out in the country
Not too many people, save her daddy some money
[Pre-Chorus ]
Ooh, she got it all planned out
Yeah, I can see it all right now
[Chorus]
I'll wear my black suit, black tie, hide out in the back
I'll do a strong shot of whiskey straight out the flask
I'll try to make it through without cryin' so nobody sees
Yeah, she wanna get married
But she don't wanna marry me
[Verse 2]
I remember the night when I almost kissed her
Yeah, I kinda freaked out, we've been friends for forever
And I'd always wondered if she felt the same way
When I got the invite, I knew it was too late
[Pre-Chorus]
And I know her daddy's been dreadin' this day
Oh, but he don't know he ain't the only one givin' her away",https://genius.com/thomas-rhett-marry-me-lyrics,"['Dann Huff', 'Jesse Frasure', 'Thomas Rhett']","['Shane McAnally', 'Thomas Rhett', 'Jesse Frasure', 'Ashley Gorley']",['Big Machine Records'],"September 8, 2017","['Adult Contemporary', 'Country Pop', 'Country', 'In English', 'Ballad', 'Aa (Check Description)']",9,1,0,0,0,0,0,0,2018-09
2018,77,Eastside,"Benny Blanco, Halsey and Khalid","[Intro: Khalid]
Uh
Yeah, yeah
[Verse 1: Khalid]
When I was young, I fell in love
We used to hold hands, man, that was enough (Yeah)
Then we grew up, started to touch
Used to kiss underneath the light on the back of the bus (Yeah)
I know your daddy didn't like me much
And he didn't believe me when I said you were the one
Oh, every day, she found a way out of the window to sneak out late
[Pre-Chorus: Khalid]
She used to meet me on the Eastside
In the city where the sun don't set
And every day, you know that we'd ride
Through the backstreets in a blue Corvette
Baby, you know I just wanna leave tonight
We can go anywhere we want
Drive down to the coast, jump in the sea
Just take my hand and come with me, yeah
[Chorus: Khalid]
We can do anything if we put our minds to it
Take your old life, then you put a line through it
My love is yours if you're willing to take it
Give me your heart 'cause I ain't gonna break it
So come away, starting today
Start a new life together in a different place
We know that love is how all these ideas came to be
So baby, run away with me",https://genius.com/benny-blanco-halsey-and-khalid-eastside-lyrics,"['Cashmere Cat', 'Happy Perez', 'benny blanco', 'watt']","['Ed Sheeran', 'Halsey', 'Khalid', 'Happy Perez', 'benny blanco']","['Friends Keep Secrets', 'Interscope Records', 'Universal Music Group']","July 12, 2018","['R&B', 'USA', 'Duet', 'In English', 'Pop']",7,1,1,0,1,0,0,1,2018-07
2018,78,Call Out My Name,The Weeknd,"[Verse 1]
We found each other
I helped you out of a broken place
You gave me comfort
But falling for you was my mistake
[Pre-Chorus]
I put you on top, I put you on top
I claimed you so proud and openly
And when times were rough, when times were rough
I made sure I held you close to me
[Chorus]
So call out my name (Call out my name)
Call out my name when I kiss you so gently
I want you to stay (Want you to stay)
I want you to stay even though you don't want me
Girl, why can't you wait? (Why can't you wait, baby?)
Girl, why can't you wait 'til I fall out of love?
Won't you call out my name? (Call out my name)
Girl, call out my name, and I'll be on my way and
I'll be on my—
[Verse 2]
I said I didn't feel nothing, baby, but I lied
I almost cut a piece of myself for your life
Guess I was just another pit stop
'Til you made up your mind
You just wasted my time",https://genius.com/the-weeknd-call-out-my-name-lyrics,['Ging'],"['Ging', 'The Weeknd', 'Nicolás Jaar']","['Republic Records', 'Universal Music Group', 'XO Records']","March 30, 2018","['In English', 'Ballad', 'Canadian Pop', 'Pop', 'Dark Pop', 'Canadian R&B', 'Downtempo', 'R&B', 'Canada', 'Alternative R&B']",3,1,1,0,1,0,0,0,2018-03
2018,79,King's Dead,"Jay Rock, Kendrick Lamar, Future and James Blake","[Part I]
[Chorus: Kendrick Lamar]
Miss me with that bullshit (Bullshit)
You ain't really wild, you a tourist (A tourist)
I be blackin' out with the purist (The purist)
I made a hundred thou', then I freaked it (I freaked it)
I made five-hundred-thou', then I freaked it (I freaked it)
I bought a '87 for the weekend (The weekend)
This ain't what you want, this ain't what you want (What you want)
This ain't what you want, this ain't what you want (What you want)
[Verse 1: Jay Rock]
And it's like that, lil' bitch
MVP, I don't get no sleep, no, I don't like that, lil' bitch
Bust that open, I want that ocean, yeah, that bite back, lil' bitch
Do it bite back, lil' bitch? Need two life jackets, lil' bitch
I ain't gon' hold you, I ain't gon' press you, never control you
I ain't gon' front you, keep it one-hundred, I don't know you
Boss like Top Dawg, bossed my life up, crossin' over
Stutter steppin', got a Hall of Fame in all my posters
I've been ready, my whip been ready
My bitch been ready, my clique been ready
My shit's been ready, my check's been ready
My shot's on full, that's Armageddon
I got pull, I hope y'all ready
My tank on full, you know, unleaded
I gotta go get it, I gotta go get it
I gotta go get it, I gotta go get it
My name gon' hold up, my team gon' hold up
My name gon' hold up, my team gon' hold up
My shots gon' fire, my team gon' roll up
Ménage à trois, my queen gon' roll up
I hope y'all ready, you know I'm ready
I reign all day, you know, confetti
I gotta go get it, I gotta go get it
I gotta go get it, I gotta go get it, skrrt",https://genius.com/jay-rock-kendrick-lamar-future-and-james-blake-kings-dead-lyrics,"['Mike WiLL Made-It', 'Axl Folie', '30 Roc', 'Twon Beatz', 'James Blake', 'Sounwave', 'Teddy Walton']","['Mike WiLL Made-It', 'Kendrick Lamar', '30 Roc', 'Twon Beatz', 'Sounwave', 'James Blake', 'Jay Rock', 'Future', 'Teddy Walton']","['Interscope Records', 'Aftermath Entertainment', 'Top Dawg Entertainment']","January 11, 2018","['USA', 'In English', 'Soundtrack', 'Rap', 'Trap', 'Alternative', 'West Coast Rap']",1,1,0,1,0,0,0,1,2018-01
2018,80,Happier,Marshmello and Bastille,"[Intro]
Lately, I been, I been thinkin'
I want you to be happier, I want you to be happier
[Verse 1]
When the morning comes, when we see what we've become
In the cold light of day, we're a flame in the wind, not the fire that we begun
Every argument, every word we can't take back
'Cause with all that has happened, I think that we both know the way that this story ends
[Chorus]
Then only for a minute
I want to change my mind 'cause
This just don't feel right to me
I wanna raise your spirits
I want to see you smile, but
Know that means I'll have to leave
Know that means I'll have to leave
[Post-Chorus]
Lately, I been, I been thinkin'
I want you to be happier, I want you to be happier
[Verse 2]
When the evening falls and I'm left there with my thoughts
And the image of you being with someone else, well, it's eating me up inside
But we ran our course, we pretended we're okay
Now, if we jump together, at least we can swim far away from the wreck we made",https://genius.com/marshmello-and-bastille-happier-lyrics,['Marshmello'],"['Marshmello', 'Dan Smith', 'Steve Mac']","['Joytime Collective', 'Astralwerks']","August 17, 2018","['Electronic', 'Electro-Pop', 'Future Bass', 'Dance', 'Alternative Dance', 'Pop', 'Dance-Pop', 'Alternative Pop']",8,0,1,0,0,1,0,0,2018-08
2018,81,Te Boté,"Nio García, Darell and Casper Mágico featuring Bad Bunny, Nicky Jam and Ozuna","[Intro: Darell & Ozuna]
I spend a lot of nights thinking about you
I don’'t know how or when (Eh, eh)
But I only know that I remembered (Eh, eh)
How I did it to you that time (Oh, oh)
And I can't continue to be alone (Hehe)
But I know that I threw you out
I threw you out of my life, and threw you out (Yeh)

[Pre-Chorus: Ozuna]
I cut you slack and I let you go … I let you go
To hell I sent you … and I sent you
I threw you out of my life, and threw you out
Yeh, yeh, mami

[Verse 1: Bad Bunny]
Baby life is a cycle (Wuh)
And if doesn't work, I don't recycle
So move from my life
If I give it to you it’'s to remember a TBT, yeh
I got tired of your liеs
There’'s another girl who likеs me (Yeh)
Everything has its end, everything expires (Yeh)
You’'re the past and the past never returns
Go to hell (Wuh)
My body doesn’'t need you
What it's asking for is a dirty dance in the Placita
I don’'t think our story will repeat
Go ahead, turn on a phillie and leave one ready for now, yeh eh
I hate to know that I trusted in you again
I hate all the ""I Love You's"" that I texted a thousand times
Baby, better than you I have like 10
Our love drove in a Bugatti and you stayed on foot, I threw you out

[Pre-Chorus: Bad Bunny, Darell]
I cut you slack and I let you go … I let you go
To hell you left … and you left
And I nailed your friend, I nailed her
Fuck you, bitch (Wuh)

[Verse 2: Darell]
Baby I threw you out
And ever since I threw you out, the girls come in three's (That's right)
If you don't believe me, just ask (Baby)
That I no longer have stress
To complete the line, they're express
What a mess how your world went backwards
I messed with her
That I fell in love the day I tasted her
I don't think I'm going back and giving it to you
Mami, because I cancelled your service
If I do not answer
The problem is going to hit rock bottom
Mami breathe deeply, while I hide it (That's right)
With you I'm obligated to wear a condom today
But I'm posting in mid-court, baby, like Rondo
I give you a funeral (That's right)
I know that over time the wound heals (By law)
But the truth is that you’'re not at my level
I sweat to God even though you shouldn't swear to God (Ratatata)

[Chorus; Darell, Nio Garcia, Casper Magico]
Baby I threw you out (I threw you out)
I cut you slack and I let you go … I let you go (I cut you slack and I let you go, so you know)
To hell I sent you, eh, eh (Are you understanding what we're trying to say? To hell I sent you)
I got you out of my life, eh, eh

[Verse 3: Casper Magico]
To hell, I threw you out (Woo)
I feel good without you (Ah)
I no longer suffer for love, now I break hearts, and I have lots of $100 rolls ($100 rolls)
You broke my heart (You broke my heart) (Woo)
Without meaning and without reason (Without meaning and without reason) (Ah)
But I have a new ass who gives me a lot of affection and fucks me real good (Real good)
I'm not going to deny that I suffered and had it bad
But I survived and out of my life I threw you out (I threw you out)
I cut you slack and I let you go … (I let you go)
And I don't want to know about you
And to hell I sent you … I'm going to go drink today (Going to do drink)

[Verse 4: Ozuna]
Out of my life, I threw you out
And I know you're not just anybody
I’'ll spend my entire life
Asking where did it go
But your friend texts me
Every time she desires me
She takes a photo with me
And tells me it's for you to see it
I light up to see if I forget
Your name, your kisses, your body, your moans
We would do it in the car, you would scream in my ear
You left far from here without an explanation
You saw my movie and gave me your back
Now you want to know what I think of you
I feel good because you're not here
The same way you came, you can leave (You can leave)
I’'m not going to deny that I suffered and had it bad
But I survived and out of my life I threw you out (I threw you out)
I cut you slack and I let you go … (I let you go)
To hell I sent you …I sent you
I got you out of my life …I got you out
Baby, I threw you out

[Verse 5: Nicky Jam]
I'm lying if I tell you that I don't miss it when you would rub your skin on me
I'm lying if I tell you that I don't miss your morning calls
Asking me to give it to you rough in bed and make you my woman
I’'m taking advantage of this remix with Ozu to send you to hell also
I don't want lies or your fakeness
I'm going to the street, to a party tonight
I'll drink two drinks and I'm going to forget you
I'm leaving with the girls who want to play
I don't want lies or your fakeness
I'm going to the street, to a party tonight
I'll drink two drinks and I'm going to forget you
I’m leaving with the girls who want to play

[Chorus: Nicky Jam]
Baby I threw you out …threw you out
I cut you slack and let you go …I let you go
To hell I sent you …I sent you
And got you out of my life …I got you out

[Outro: Bad Bunny, Nicky Jam, Ozuna, Darell, Nio García & Casper Mágico]
Yeh-yeh-yeh-yeh
Yeah
Bad Bunny, baby, bebé
N-I-C-K
This is the remix
Nicky-Nicky-Nicky Jam
Casper
Darell
Nio García
Yao'
Ozuna
¡Ozuna!
""El Negrito 'e Ojo' Claros""
This is the remix
Flow La Movie
Oh-oh-oh, Young Martino
Hear This Music
*Young Martino* (Jajaja)
DJ Nelson (¡Ey!)
**Mera, dime, Kronix Magical** (Pa' que sepa)
Esta es la verdadera vuelta, ¿oíste, baby?",https://genius.com/Genius-english-translations-nio-garcia-casper-magico-and-bad-bunny-te-bote-remix-ft-darell-nicky-jam-and-ozuna-english-translation-lyrics,,"['Ozuna', 'DJ Nelson', 'Young Martino', 'Nio García', 'Nicky Jam', 'Flow La Movie', 'Bad Bunny', 'Casper Mágico', 'Darell']",,"April 11, 2018","['Pop', 'English Translation']",4,0,1,0,0,0,0,0,2018-04
2018,82,Simple,Florida Georgia Line,"[Verse 1]
The way your fingers fit in mine
It's five plus five, not rocket science
This day in time, that's hard to find, it's true
The road we're on ain't a traffic jam
It's a Sunday drive on a piece of land
It's paradise as long as I'm with you
[Chorus]
It's like one, two, three
Just as easy as can be
Just the way you look at me, you make me smile
Ain't no need to complicate it
We both know that's overrated
We've been there, it's safe to say it ain't our style
It's just that simple, S-I-M-P-L-E
Simple as can be
It's just that simple, S-I-M-P-L-E
Simple as can be
[Verse 2]
We used to live on Instagram
Worry 'bout who all gives a damn
'Bout where we've been and where we ended up
Then I met you and you met me
And all the rest is history
An epiphany that all we need is us",https://genius.com/florida-georgia-line-simple-lyrics,"['Florida Georgia Line', 'Mark Holman', 'Joey Moi']","['Mark Holman', 'HARDY', 'Brian Kelly', 'Tyler Hubbard']",['Big Machine Records'],"June 1, 2018","['USA', 'Country Pop', 'Country', 'In English', 'Aa (Check Description)']",6,1,0,0,0,0,0,1,2018-06
2018,83,Lemon,N.E.R.D and Rihanna,"[Intro: Pharrell Williams]
The truth will set you free
But first, it'll piss you off
[Verse 1: Pharrell Williams]
Hate! Bad bitches wanna be my bae
Hate! Hunt me down like the C.I.A
Hate! Side of my car, tryna see my face
Hate! Want me to beat it like the T.I. case
Oh (Hate!), and if it's heated I'ma feed my face
Hate! And best believe, it's gon' be outrageous
Hate! Hatin' niggas can't believe my race
Hate! Niggas hit you with the Eli face, oh
[Refrain: Pharrell Williams]
Bouncin' around, bouncin' around, bouncin'
Bouncin' around, bouncin' around, bouncin'
Scrunchin' their eyes with your name in their mouth and
Bouncin' around, bouncin' around, bouncin'
[Verse 2: Pharrell Williams]
Hate! You keep askin' me where I'm from
Hate! About the borders and, ""Did I run?""
Hate! Keep askin' how I feel 'bout guns
Hate! There's a light and dark army, which side you choose? Oh
Hate! If not now then when?
Hate! And if not me then who?
Hate! Don't drink the Kool-Aid, my friends
Hate! I tried to tell y'all about this dude",https://genius.com/nerd-and-rihanna-lemon-lyrics,"['Kuk Harrell', 'Pharrell Williams']","['Pharrell Williams', 'Rihanna']","['N.E.R.D Music LLC', '\u200biamOTHER', 'Columbia Records']","November 1, 2017","['R&B', 'Alternative Pop', 'Pop Rap', 'Electro-Pop', 'Pop', 'Rap', 'Alternative', 'Bounce']",11,0,1,1,1,1,0,0,2018-11
2018,84,1-800-273-8255,Logic featuring Alessia Cara and Khalid,"[Pre-Chorus: Logic]
I've been on the low, I been taking my time
I feel like I'm out of my mind
It feel like my life ain't mine (Who can relate? Woo)
I've been on the low, I been taking my time
I feel like I'm out of my mind
It feel like my life ain't mine
[Chorus: Logic]
I don't wanna be alive, I don't wanna be alive
I just wanna die today, I just wanna die
I don't wanna be alive, I don't wanna be alive
I just wanna die
And let me tell you why
[Verse 1: Logic]
All this other shit I'm talkin' 'bout, they think they know it
I've been praying for somebody to save me, no one's heroic
And my life don't even matter, I know it, I know it
I know I'm hurting deep down, but can't show it
I never had a place to call my own
I never had a home, ain't nobody callin' my phone
Where you been? Where you at? What's on your mind?
They say every life precious but nobody care about mine
[Pre-Chorus: Logic]
I've been on the low, I been taking my time
I feel like I'm out of my mind
It feel like my life ain't mine (Who can relate? Woo)
I've been on the low, I been taking my time
I feel like I'm out of my mind
It feel like my life ain't mine",https://genius.com/logic-1-800-273-8255-lyrics,"['Logic', '6ix']","['Khalid', 'Andrew Taggart', 'Logic', 'Sir Dylan', 'Alessia Cara', '6ix']","['Def Jam Recordings', 'Universal Music Group', 'Visionary Music Group']","April 28, 2017","['Hip-Hop', 'Pop Rap', 'Canadian Pop', 'Canadian Rap', 'Conscious Hip-Hop', 'Pop', 'Alternative', 'Rap', 'Dark Pop', 'Canadian R&B', 'R&B', 'Canada', 'DMV Rap', 'Alternative R&B', 'Alternative Pop']",4,0,1,1,1,0,0,0,2018-04
2018,85,Say Something,Justin Timberlake featuring Chris Stapleton,"[Intro: Justin Timberlake]
Mhmm, yeah, alright
Ooh
[Verse 1: Justin Timberlake Justin Timberlake & Chris Stapleton]
Everyone knows all about my direction
And in my heart somewhere
I wanna go there
Still, I don't go there
[Pre-Chorus: Justin Timberlake & Chris Stapleton]
Everybody says, ""Say somethin'""
Then, ""Say somethin', say somethin'""
Then, ""Say somethin', say somethin'""
Then, ""Say somethin'""
I don't wanna get caught up in the rhythm of it
[Chorus: Justin Timberlake & Chris Stapleton]
But I can't help myself, no, I can't help myself, no, no
Caught up in the middle of it
No, I can't help myself, no, I can't help myself, no, no, no
Caught up in the rhythm of it
[Post-Chorus: Justin Timberlake & Chris Stapleton]
Maybe I'm lookin' for somethin' I can't have
(Maybe I'm lookin' for somethin' I can't have)
Maybe I'm lookin' for somethin' I can't have",https://genius.com/justin-timberlake-say-something-lyrics,"['Justin Timberlake', 'Timbaland', 'Danja']","['James Fauntleroy', 'Rance', 'Danja', 'Justin Timberlake', 'Timbaland', 'Chris Stapleton']",,"January 25, 2018","['Country Pop', 'Electro-Pop', 'Country', 'Experimental Pop', 'Adult Contemporary', 'Pop', 'Contemporary Folk', 'Experimental Folk', 'Americana', 'In English', 'Bluegrass', 'USA']",1,1,1,0,0,1,0,1,2018-01
2018,86,I'm Upset,Drake,"[Intro]
Yeah
I'm working on dying
[Chorus]
I'm upset
Fifty thousand on my head, it's disrespect
So offended that I had to double check
I'ma always take the money over sex
That's why they need me out the way, what you expect?
[Verse 1]
Got a lot of blood and it's cold
They keep tryna get me for my soul
Thankful for the women that I know
Can't go fifty-fifty with no ho
Every month
I'm supposed to pay her bills and get her what she want
I still got like seven years of doin' what I want
My dad still got child support from 1991 (One, one, one)
Outta town, people love to pop a lot of shit then come around
Word to Flacko Jodye, he done seen us put it down
Niggas askin' if I'm cool
[Chorus]
I'm upset ('Set, 'set)
Hunnid thousand on my head, it's disrespect (Disrespect)
So offended that I had to double check",https://genius.com/drake-im-upset-lyrics,['Oogie Mane'],"['Oogie Mane', 'Drake']","['Republic Records', 'Cash Money Records', 'Young Money']","May 26, 2018","['Canada', 'Plugg', 'Rap', 'Trap', 'Cloud Rap', 'In English', 'Hip-Hop']",5,1,0,1,0,0,0,0,2018-05
2018,87,Get Along,Kenny Chesney,"[Verse 1]
Met a man wearin' a T-shirt, said ""Virginia is for lovers""
Had a Bible in his left hand and a bottle in the other
He said ""All you're really given is the sunshine and your name""
We both started laughin' when the sky started to rain
[Chorus]
Get along, on down the road
We've got a long long way to go
Scared to live, scared to die
We ain't perfect but we try
Get along while we can
Always give love the upper hand
Paint a wall, learn to dance
Call your mom, buy a boat
Drink a beer, sing a song
Make a friend, can't we all get along?
[Verse 2]
Saw a model on a billboard, 1-800 get to know me
Wondered was she Photoshopped, or were her eyes really that lonely?
Did she leave her hometown thinkin' she'd end up in L.A.?
Did she break down in the desert and get stuck beside the highway?
[Chorus]
Get along, on down the road
We've got a long long way to go
Scared to live, scared to die
We ain't perfect but we try
Get along while we can
Always give love the upper hand
Paint a wall, learn to dance
Call your mom, buy a boat
Drink a beer, sing a song
Make a friend, can't we all get along?",https://genius.com/kenny-chesney-get-along-lyrics,"['Kenny Chesney', 'Buddy Cannon']","['Ross Copperman', 'Shane McAnally', 'Josh Osborne']",['Warner Music Group'],"July 27, 2018","['Country', 'Country Pop']",7,0,0,0,0,0,0,0,2018-07
2018,88,Moonlight,XXXTentacion,"[Intro]
Yeah
[Chorus]
Spotlight, uh, moonlight, uh
Nigga, why you trippin'? Get your mood right, uh
Shawty look good in the moonlight
All these pussy niggas so bad mind
Spotlight, moonlight
Nigga, why you trippin'? Get your mood right
Shawty look good in the moonlight
All these pussy niggas so bad mind
Spotlight, uh, moonlight
Nigga, why you trippin'? Get your mood right, uh
Shawty look good in the moonlight
All these pussy niggas so bad mind
Spotlight, moonlight
Nigga, why you trippin'? Get your mood right
Shawty look good in the moonlight
All these pussy niggas so bad mind
[Verse]
Feel like I'm destined
I don't need no Smith & Wesson, no
Boy, who you testin'?
Fuck a Scantron, here's your lesson, oh
Knife in intestine
Takin' shots at all your brethren, no
Feel like I'm damaged
Girl I know you fucking planned this",https://genius.com/xxxtentacion-moonlight-lyrics,['John Cunningham'],"['John Cunningham', 'XXXTENTACION']",['Bad Vibes Forever'],"March 16, 2018","['Lo-Fi', 'In English', 'Hip-Hop', 'Pop Rap', 'Emo Rap', 'Florida Rap', 'Trap', 'Southern Rap', 'Rap', 'USA', 'R&B', 'Alternative R&B']",3,1,0,1,1,0,0,1,2018-03
2018,89,What Lovers Do,Maroon 5 featuring SZA,"[Verse 1: Adam Levine]
Say, say, say, hey, hey, now, baby
Oh, mama, don't play now, baby
Say, say, say, hey, hey, now, baby
So let's get one thing straight now, baby
[Pre-Chorus: Adam Levine]
Tell me, tell me if you love me or not
Love me or not, love me or not
I bet the house on ya, am I lucky or not
Lucky or not, lucky or not?
You gotta tell me if you love me or not
Love me or not, love me or not
Been wishin' for ya, am I lucky or not
Lucky or not, lucky or not?
[Chorus: Adam Levine]
Ooh-ooh-ooh-ooh-ooh
Been wishin' for you
Ooh, ooh
Tryna do what lovers do, ooh
Ooh-ooh-ooh-ooh-ooh
Been wishin' for you
Ooh, ooh
Tryna do what lovers do, ooh",https://genius.com/maroon-5-what-lovers-do-lyrics,['Jason Evigan'],"['Adam Levine', 'Dyo', 'SZA', 'Starrah', 'Ben Billions', 'Elina', 'Jason Evigan', 'NEIKED']","['Interscope Records', '222 Records']","August 30, 2017","['Contemporary R&B', 'Alternative', 'Chillout', 'Alternative R&B', 'In English', 'Pop-Rock', 'Bubblegum Pop', 'Duet', 'Pop', 'Teen Pop', 'Dance', 'Pop-R&B', 'R&B', 'Alternative Dance', 'Synth-Pop', 'Electronic', 'USA', 'Dance-Pop', 'Synthwave']",8,1,1,0,1,0,0,1,2018-08
2018,90,X,Nicky Jam and J Balvin,"[Letra de ""X (EQUIS)""]
[Intro: Nicky Jam]
Aquel día te vi y tu energía sentí
Desde eso no te quiero lejos de mí (Lejos de mí)
Sé que no sabes de mí (De mí)
Y no te puedo mentir
Lo que dicen en la calle sobre mí (Sobre mí)
[Coro: Nicky Jam & J Balvin]
Y no te voy a negar
Estamos claro' y ya (Y ya, y ya)
No te lo voy a negar (Jaja, no te lo puedo negar)
Estamos claro' y ya (Jaja, que estamos claro', que estamos claro')
[Verso 1: J Balvin & Nicky Jam]
Solo deja que yo te agarre, baby
Besos en el cuello pa' calmar la sed
Mi mano en tu cadera pa' empezar como e'
No le vamo' a bajar más nunca, mamá (No)
Ba-Ba-Ba-Ba-Baila
Plakata, plakata
Como ella lo mueve, sin para', sin para'
Las ganas de comerte, ahora son más fuerte'
Quiero tenerte",https://genius.com/nicky-jam-and-j-balvin-x-lyrics,"['Jeon', 'Afro Bros']","['Jeon', 'Nicky Jam', 'J Balvin', 'Rashid Mohamed Siddiq Badloe', 'Shareef Mohamed Rachmet', 'Juan Diego Medina', 'Giordano Mohamed Sharif Ahruf']","['Codiscos S.A.S.', 'La Industria, Inc.', 'Sony Music Entertainment Latin']","March 2, 2018","['Afrobeats', 'Colombia', 'Puerto Rico', 'Pop', 'En Español', 'Reggaetón', 'Latin Music', 'Dancehall', 'Latin Urban', 'Latin Pop']",3,0,1,0,0,0,0,0,2018-03
2018,91,Outside Today,YoungBoy Never Broke Again,"[Intro]
Yeah, I ain't going outside today
Yeah, pour me up
DMac got me too bangin'
(Slatt)
[Chorus]
Tryna hide from the camera
I ain't goin' outside today
Couldn't find Hi-Tec
So I'm drinkin' on Act' today
I'ma pull up in style
We gon' do a drive by in the Wraith
I'ma take it to trial
Pray to Lord I beat the case
[Verse 1]
That money be callin'
I don't do no talkin'
So get the fuck outta my face
Got a TEC and a chopper
With a hundred thousand dollars up in the
Wraith
You know I ain't slippin'
You know that I'm with it
I'll shoot him right up in his face
3Three say that I'm trippin'
You know that I'm drippin'
I'm wrapped in Saran today
I just bought a brand new watch from God
I ain't put it on yet
I don't care 'bout no bitch
I ain't givin' her shit
Spend it all on my homies
I can put on my son, from my car to my house
Everything, I own it
When it come to that money you know I ain't stuntin'
I be on it
I just got a pet monkey, cashed out on a tiger
But really don't want it, my son don't like him
He say that we beefin', you know I won't fight him
My clip full of thunder, you know that I'll strike 'em
Wanna join NBA, go and catch you a body
Free Kevin Gates, it's a murder for hire
Double G gang on the front of my title
Got rid of my Glock and I bought me a rifle",https://genius.com/youngboy-never-broke-again-outside-today-lyrics,['DMacTooBangin'],"['YoungBoy Never Broke Again', 'DMacTooBangin']","['Never Broke Again', 'Atlantic Records', 'Artist Partner Group']","January 6, 2018","['Gangsta Rap', 'Rap', 'In English', 'Trap', 'USA', 'Southern Rap']",1,1,0,1,0,0,0,1,2018-01
2018,92,Trip,Ella Mai,"[Intro]
Ooh, yeah, yeah
[Verse 1]
I put my feelings on safety
So I don't go shootin' where your heart be
'Cause you take the bullet tryna save me
Then I'm left to deal with makin' you bleed
[Pre-Chorus]
And that's a whole lotta love, ain't tryna waste it
Like we be runnin' a mile to never make it
That's just too bitter for worse, don't wanna taste it
That's just too bitter for worse, don't wanna face it
[Chorus]
But I think that I'm done trippin', I'm trip-trippin'
I've been sippin', that's how I control
This feelin', you keep givin'
You keep on hittin' it, ooh, oh
Maybe it's your love, it's too good to be true
Baby boy, your love, got me trippin' on you
You know your love is big enough, make me trip up on you
Yeah, it's big enough, got me trippin' on you, trip-trippin' on you
[Post-Chorus]
My bad, my bad for, trippin' on you (Trippin' on you)
My bad, my bad for, trippin' on you (Trippin' on you)",https://genius.com/ella-mai-trip-lyrics,"['Q Gulledge', 'Mustard']","['Q Gulledge', 'Ella Mai', 'Varren Wade', 'Mustard']","['10 Summers Records', 'Interscope Records']","August 3, 2018","['R&B', 'Contemporary R&B', 'UK', 'In English', 'UK R&B']",8,1,0,0,1,0,0,0,2018-08
2018,93,Dura,Daddy Yankee,"[Letra de ""Dura""]
[Intro]
(Me gusta mi reggae)
Tiritiritiririti-Daddy
(E-E-E-E-Evo Jedis)
[Pre-Coro]
Cuando yo la vi
Dije, ""Si esa mujer fuera para mí""
Perdóname, te lo tenía que decir
[Coro]
'Tás dura, dura
Dura, dura, dura
Que estás dura, mano arriba porque tú te ves bien
'Tás dura, mamacita, te fuiste de nivel
Dura, mira como brilla tu piel
'Tás dura, dímelo, dímelo, ¿cómo es que e'?
'Tás dura, yo te doy un veinte de diez
'Tás dura, dura, dura
[Verso 1]
Tú eres la máquina, la máquina de baile
Si no tiene' a nadie vente pa' mi' brazos, caile
Ese perfume se siente en el aire
Algo como Argentina, tú me traes los Buenos Aires
'Tá poderosa, media escandalosa
Habrán muchas mujeres pero tú eres otra cosa
Si fuera un delito eso de que estás hermosa
Te arresto en mi cama y te pongo las esposas
Tienes el toque, toque, toque
Miren el material, edición especial
Tienes el toque, toque, toque
Perdóname, te lo tenía que decir",https://genius.com/daddy-yankee-dura-lyrics,['Urba y Rome'],"['Daddy Yankee', 'Gaby Music']",['El Cartel Records'],"January 19, 2018","['En Español', 'Latin Music', 'Pop', 'Reggaetón', 'Rap', 'Puerto Rico', 'Latin Urban', 'Latin Pop']",1,0,1,1,0,0,0,0,2018-01
